t_s,mode,contact_err_mm,true_yaw_world_deg,held_yaw_world_deg,true_yaw_base_deg,held_yaw_base_deg,true_yaw_nominal_deg,held_yaw_nominal_deg
8.219999999999414,open,1.7514651924098616,-0.22800420064236157,0.0,-0.22800420064236157,0.0,-0.22800420064236157,0.0
8.239999999999421,open,1.7632620022737595,-0.22397818970461572,0.0,-0.22397818970461572,0.0,-0.22397818970461572,0.0
8.259999999999428,open,1.7750312789109883,-0.22002326852759085,0.0,-0.22002326852759085,0.0,-0.22002326852759085,0.0
8.279999999999434,open,1.786773150432434,-0.2161381818354982,0.0,-0.2161381818354982,0.0,-0.2161381818354982,0.0
8.299999999999441,open,1.7984871449664792,-0.21232169651772617,0.0,-0.21232169651772617,0.0,-0.21232169651772617,0.0
8.319999999999448,open,1.8101724407695323,-0.20857260123745724,0.0,-0.20857260123745724,0.0,-0.20857260123745724,0.0
8.339999999999455,open,1.8218280478910585,-0.20488970604719567,0.0,-0.20488970604719567,0.0,-0.20488970604719567,0.0
8.359999999999461,open,1.8334529370591304,-0.20127184201108125,0.0,-0.20127184201108125,0.0,-0.20127184201108125,0.0
8.379999999999468,open,1.8450461283105744,-0.19771786083387694,0.0,-0.19771786083387694,0.0,-0.19771786083387694,0.0
8.399999999999475,open,1.8566067492904694,-0.19422663449650288,0.0,-0.19422663449650288,0.0,-0.19422663449650288,0.0
8.419999999999481,open,1.8681340709956387,-0.19079705489800844,0.0,-0.19079705489800844,0.0,-0.19079705489800844,0.0
8.439999999999488,open,1.8796275270127603,-0.18742803350386553,0.0,-0.18742803350386553,0.0,-0.18742803350386553,0.0
8.459999999999495,open,1.8910867209140425,-0.18411850100047197,0.0,-0.18411850100047197,0.0,-0.18411850100047197,0.0
8.479999999999501,open,1.9025114253673452,-0.18086740695575634,0.0,-0.18086740695575634,0.0,-0.18086740695575634,0.0
8.499999999999508,open,1.9139015756577749,-0.1776737194857746,0.0,-0.1776737194857746,0.0,-0.1776737194857746,0.0
8.519999999999515,open,1.9252572596279531,-0.17453642492719448,0.0,-0.17453642492719448,0.0,-0.17453642492719448,0.0
8.539999999999521,open,1.9365787055299886,-0.17145452751556312,0.0,-0.17145452751556312,0.0,-0.17145452751556312,0.0
8.559999999999528,open,1.9478662688635406,-0.16842704906925543,0.0,-0.16842704906925543,0.0,-0.16842704906925543,0.0
8.579999999999535,open,1.959120418975423,-0.16545302867900302,0.0,-0.16545302867900302,0.0,-0.16545302867900302,0.0
8.599999999999541,open,1.9703417259508507,-0.16253152240290572,0.0,-0.16253152240290572,0.0,-0.16253152240290572,0.0
8.619999999999548,open,1.9815308481619947,-0.15966160296682838,0.0,-0.15966160296682838,0.0,-0.15966160296682838,0.0
8.639999999999555,open,1.9926885206992044,-0.1568423594700876,0.0,-0.1568423594700876,0.0,-0.1568423594700876,0.0
8.659999999999561,open,2.003815544821615,-0.1540728970963358,0.0,-0.1540728970963358,0.0,-0.1540728970963358,0.0
8.679999999999568,open,2.0149127784967815,-0.15135233682955015,0.0,-0.15135233682955015,0.0,-0.15135233682955015,0.0
8.699999999999575,open,2.0259811280541187,-0.14867981517503634,0.0,-0.14867981517503634,0.0,-0.14867981517503634,0.0
8.719999999999581,open,2.037021540943723,-0.14605448388535908,0.0,-0.14605448388535908,0.0,-0.14605448388535908,0.0
8.739999999999588,open,2.0480349995861946,-0.14347550969111167,0.0,-0.14347550969111167,0.0,-0.14347550969111167,0.0
8.759999999999595,open,2.05902251628572,-0.14094207403643966,0.0,-0.14094207403643966,0.0,-0.14094207403643966,0.0
8.779999999999601,open,2.0699851291907345,-0.138453372819235,0.0,-0.138453372819235,0.0,-0.138453372819235,0.0
8.799999999999608,open,2.080923899300891,-0.13600861613591672,0.0,-0.13600861613591672,0.0,-0.13600861613591672,0.0
8.819999999999615,open,2.091839908543031,-0.13360702803071928,0.0,-0.13360702803071928,0.0,-0.13360702803071928,0.0
8.839999999999621,open,2.102734258982107,-0.1312478462494069,0.0,-0.1312478462494069,0.0,-0.1312478462494069,0.0
8.859999999999628,open,2.1136080732889417,-0.12893032199733762,0.0,-0.12893032199733762,0.0,-0.12893032199733762,0.0
8.879999999999635,open,2.124462496665999,-0.12665371970179878,0.0,-0.12665371970179878,0.0,-0.12665371970179878,0.0
8.899999999999642,open,2.135298700561178,-0.12441731677853915,0.0,-0.12441731677853915,0.0,-0.12441731677853915,0.0
8.919999999999648,open,2.1461178886665673,-0.12222040340242386,0.0,-0.12222040340242386,0.0,-0.12222040340242386,0.0
8.939999999999655,open,2.156921305969652,-0.12006228228213858,0.0,-0.12006228228213858,0.0,-0.12006228228213858,0.0
8.959999999999662,open,2.1677102520300866,-0.11794226843887216,0.0,-0.11794226843887216,0.0,-0.11794226843887216,0.0
8.979999999999668,open,2.178486100275976,-0.11585968898890739,0.0,-0.11585968898890739,0.0,-0.11585968898890739,0.0
8.999999999999675,open,2.189250326111987,-0.1138138829300502,0.0,-0.1138138829300502,0.0,-0.1138138829300502,0.0
9.019999999999682,open,2.2000045482235326,-0.1118042009318304,0.0,-0.1118042009318304,0.0,-0.1118042009318304,0.0
9.039999999999688,open,2.210750590097632,-0.10983000512940665,0.0,-0.10983000512940665,0.0,-0.10983000512940665,0.0
9.059999999999695,open,2.221490573208923,-0.10789066892111103,0.0,-0.10789066892111103,0.0,-0.10789066892111103,0.0
9.079999999999702,open,2.2322270609906263,-0.10598557676956823,0.0,-0.10598557676956823,0.0,-0.10598557676956823,0.0
9.099999999999708,open,2.242963286429799,-0.10411412400632615,0.0,-0.10411412400632615,0.0,-0.10411412400632615,0.0
9.119999999999715,open,2.253703521723342,-0.10227571663993709,0.0,-0.10227571663993709,0.0,-0.10227571663993709,0.0
9.139999999999722,open,2.264453698787133,-0.10046977116742695,0.0,-0.10046977116742695,0.0,-0.10046977116742695,0.0
9.159999999999728,open,2.275222494866767,-0.09869571438909404,0.0,-0.09869571438909404,0.0,-0.09869571438909404,0.0
9.179999999999735,open,2.286023331467083,-0.09695298322657743,0.0,-0.09695298322657743,0.0,-0.09695298322657743,0.0
9.199999999999742,open,2.2968782647025225,-0.0952410245441387,0.0,-0.0952410245441387,0.0,-0.0952410245441387,0.0
9.219999999999748,open,2.3078258495184616,-0.09355929497309858,0.0,-0.09355929497309858,0.0,-0.09355929497309858,0.0
9.239999999999755,open,2.3189365950595096,-0.09190726073937389,0.0,-0.09190726073937389,0.0,-0.09190726073937389,0.0
9.259999999999762,open,2.330337905640418,-0.09028439749406018,0.0,-0.09028439749406018,0.0,-0.09028439749406018,0.0
9.279999999999768,open,2.342230429095693,-0.0886901901470052,0.0,-0.0886901901470052,0.0,-0.0886901901470052,0.0
9.299999999999775,open,2.354820502830851,-0.08712413270332167,0.0,-0.08712413270332167,0.0,-0.08712413270332167,0.0
9.319999999999782,open,2.3680660815244443,-0.0855857281027863,0.0,-0.0855857281027863,0.0,-0.0855857281027863,0.0
9.339999999999788,open,2.3813615978724094,-0.08407448806207507,0.0,-0.08407448806207507,0.0,-0.08407448806207507,0.0
9.359999999999795,open,2.393680848781462,-0.08258993291978427,0.0,-0.08258993291978427,0.0,-0.08258993291978427,0.0
9.379999999999802,open,2.404320573850402,-0.08113159148418576,0.0,-0.08113159148418576,0.0,-0.08113159148418576,0.0
9.399999999999809,open,2.4135351873128723,-0.07969900088367805,0.0,-0.07969900088367805,0.0,-0.07969900088367805,0.0
9.419999999999815,open,2.4221115472224604,-0.07829170641986809,0.0,-0.07829170641986809,0.0,-0.07829170641986809,0.0
9.439999999999822,open,2.4306894445216267,-0.07690926142325251,0.0,-0.07690926142325251,0.0,-0.07690926142325251,0.0
9.459999999999829,open,2.4395885650632017,-0.0755512271114475,0.0,-0.0755512271114475,0.0,-0.0755512271114475,0.0
9.479999999999835,open,2.4488772251261106,-0.0742171724499199,0.0,-0.0742171724499199,0.0,-0.0742171724499199,0.0
9.499999999999842,open,2.458517854434328,-0.07290667401518075,0.0,-0.07290667401518075,0.0,-0.07290667401518075,0.0
9.519999999999849,open,2.4684553054068634,-0.07161931586038998,0.0,-0.07161931586038998,0.0,-0.07161931586038998,0.0
9.539999999999855,open,2.4786332930544206,-0.07035468938333785,0.0,-0.07035468938333785,0.0,-0.07035468938333785,0.0
9.559999999999862,open,2.4890033289245177,-0.06911239319675624,0.0,-0.06911239319675624,0.0,-0.06911239319675624,0.0
9.579999999999869,open,2.4995257646878186,-0.06789203300091987,0.0,-0.06789203300091987,0.0,-0.06789203300091987,0.0
9.599999999999875,open,2.510168979035549,-0.06669322145849706,0.0,-0.06669322145849706,0.0,-0.06669322145849706,0.0
9.619999999999882,open,2.520908154293383,-0.06551557807161068,0.0,-0.06551557807161068,0.0,-0.06551557807161068,0.0
9.639999999999889,open,2.5317240733065405,-0.06435872906106946,0.0,-0.06435872906106946,0.0,-0.06435872906106946,0.0
9.659999999999895,open,2.5426020551852333,-0.06322230724773202,0.0,-0.06322230724773202,0.0,-0.06322230724773202,0.0
9.679999999999902,open,2.5535310525836388,-0.062105951935965874,0.0,-0.062105951935965874,0.0,-0.062105951935965874,0.0
9.699999999999909,open,2.564502902649831,-0.06100930879916394,0.0,-0.06100930879916394,0.0,-0.06100930879916394,0.0
9.719999999999915,open,2.5767350660546313,-0.05999369912968215,0.0,-0.05999369912968215,0.0,-0.05999369912968215,0.0
9.739999999999922,open,2.5928989738352177,-0.059350222369261574,0.0,-0.059350222369261574,0.0,-0.059350222369261574,0.0
9.759999999999929,open,2.608600081822561,-0.05864886480206247,0.0,-0.05864886480206247,0.0,-0.05864886480206247,0.0
9.779999999999935,open,2.752465384654017,-0.05886933675478137,0.0,-0.05886933675478137,0.0,-0.05886933675478137,0.0
9.799999999999942,open,3.182767193826373,-0.06010519696934644,0.0,-0.06010519696934644,0.0,-0.06010519696934644,0.0
9.819999999999949,open,4.01542401671422,-0.0613334474998135,0.0,-0.0613334474998135,0.0,-0.0613334474998135,0.0
9.839999999999955,open,5.242460796853315,-0.06389991601518394,0.0,-0.06389991601518394,0.0,-0.06389991601518394,0.0
9.859999999999962,open,4.378587589526843,-0.06757137250334326,0.0,-0.06757137250334326,0.0,-0.06757137250334326,0.0
9.879999999999969,open,3.766099790685218,-0.07144238542608625,0.0,-0.07144238542608625,0.0,-0.07144238542608625,0.0
9.899999999999975,open,3.3749756631270533,-0.07712110845113014,0.0,-0.07712110845113014,0.0,-0.07712110845113014,0.0
9.919999999999982,open,3.182524825054551,-0.08395250979222713,0.0,-0.08395250979222713,0.0,-0.08395250979222713,0.0
9.939999999999989,open,3.134395743415956,-0.09120804348207101,0.0,-0.09120804348207101,0.0,-0.09120804348207101,0.0
9.959999999999996,open,3.1798006912064,-0.09959777792281066,0.0,-0.09959777792281066,0.0,-0.09959777792281066,0.0
9.980000000000002,open,3.322713485203235,-0.10921229632731813,0.0,-0.10921229632731813,0.0,-0.10921229632731813,0.0
10.000000000000009,open,3.4614270469917843,-0.11825178095787892,0.0,-0.11825178095787892,0.0,-0.11825178095787892,0.0
10.020000000000016,open,3.6753049027516203,-0.13030050115051617,0.0,-0.13030050115051617,0.0,-0.13030050115051617,0.0
10.040000000000022,open,3.82866487519298,-0.13998865087198206,0.0,-0.13998865087198206,0.0,-0.13998865087198206,0.0
10.060000000000029,open,4.053349831124193,-0.152476574156409,0.0,-0.152476574156409,0.0,-0.152476574156409,0.0
10.080000000000036,open,4.260251106537032,-0.16618606837361163,0.0,-0.16618606837361163,0.0,-0.16618606837361163,0.0
10.100000000000042,open,4.457315557971657,-0.17856017327451823,0.0,-0.17856017327451823,0.0,-0.17856017327451823,0.0
10.120000000000049,open,4.6743664394592415,-0.1927390199785771,0.0,-0.1927390199785771,0.0,-0.1927390199785771,0.0
10.140000000000056,open,4.8867577322763704,-0.20745296069237243,0.0,-0.20745296069237243,0.0,-0.20745296069237243,0.0
10.160000000000062,open,5.091351973026031,-0.22217865294779304,0.0,-0.22217865294779304,0.0,-0.22217865294779304,0.0
10.180000000000069,open,5.275157853420493,-0.22412863204909075,0.0,-0.22412863204909075,0.0,-0.22412863204909075,0.0
10.200000000000076,open,5.602779702016452,-0.21029883367225222,0.0,-0.21029883367225222,0.0,-0.21029883367225222,0.0
10.220000000000082,open,6.228731852377233,-0.18914296200562672,0.0,-0.18914296200562672,0.0,-0.18914296200562672,0.0
10.240000000000089,open,7.17916510388337,-0.16506049828752165,0.0,-0.16506049828752165,0.0,-0.16506049828752165,0.0
10.260000000000096,open,8.43097477240568,-0.139739672418779,0.0,-0.139739672418779,0.0,-0.139739672418779,0.0
10.280000000000102,open,7.341813926670822,-0.11375364908515168,0.0,-0.11375364908515168,0.0,-0.11375364908515168,0.0
10.300000000000109,open,6.460272137626742,-0.08744156625346917,0.0,-0.08744156625346917,0.0,-0.08744156625346917,0.0
10.320000000000116,open,5.749388616152827,-0.0606407988279172,0.0,-0.0606407988279172,0.0,-0.0606407988279172,0.0
10.340000000000122,open,5.173938693455117,-0.033581645427870725,0.0,-0.033581645427870725,0.0,-0.033581645427870725,0.0
10.360000000000129,open,4.714730712493863,-0.006588641402673966,0.0,-0.006588641402673966,0.0,-0.006588641402673966,0.0
10.380000000000136,open,4.3462993191854675,0.020140482582711755,0.0,0.020140482582711755,0.0,0.020140482582711755,0.0
10.400000000000142,open,4.049866629952146,0.04644554880308347,0.0,0.04644554880308347,0.0,0.04644554880308347,0.0
10.42000000000015,open,3.8180620381370884,0.07238859119157517,0.0,0.07238859119157517,0.0,0.07238859119157517,0.0
10.440000000000156,open,3.6275210274642102,0.09788225730830617,0.0,0.09788225730830617,0.0,0.09788225730830617,0.0
10.460000000000163,open,3.477824830861481,0.12262860134406248,0.0,0.12262860134406248,0.0,0.12262860134406248,0.0
10.48000000000017,open,3.3733478304460713,0.14655399865404575,0.0,0.14655399865404575,0.0,0.14655399865404575,0.0
10.500000000000176,open,3.2808710293351346,0.17023085568092844,0.0,0.17023085568092844,0.0,0.17023085568092844,0.0
10.520000000000183,open,3.214157277958132,0.1933040761162028,0.0,0.1933040761162028,0.0,0.1933040761162028,0.0
10.54000000000019,open,3.1638688649150395,0.21582617761127112,0.0,0.21582617761127112,0.0,0.21582617761127112,0.0
10.560000000000196,open,3.1186744211432043,0.2382903969174052,0.0,0.2382903969174052,0.0,0.2382903969174052,0.0
10.580000000000203,open,3.0875639082079624,0.26014905298281127,0.0,0.26014905298281127,0.0,0.26014905298281127,0.0
10.60000000000021,open,3.0656641032867857,0.28190925805141653,0.0,0.28190925805141653,0.0,0.28190925805141653,0.0
10.620000000000216,open,3.041702074703697,0.30339863418374924,0.0,0.30339863418374924,0.0,0.30339863418374924,0.0
10.640000000000223,open,3.030255518340629,0.3242205251435117,0.0,0.3242205251435117,0.0,0.3242205251435117,0.0
10.66000000000023,open,3.022707397967398,0.34465951377130377,0.0,0.34465951377130377,0.0,0.34465951377130377,0.0
10.680000000000236,open,3.021351724922784,0.36469736806546177,0.0,0.36469736806546177,0.0,0.36469736806546177,0.0
10.700000000000243,open,3.02130378916454,0.384441012824758,0.0,0.384441012824758,0.0,0.384441012824758,0.0
10.72000000000025,open,3.025147484257635,0.4038049853985896,0.0,0.4038049853985896,0.0,0.4038049853985896,0.0
10.740000000000256,open,3.0288120461604584,0.42307210996901445,0.0,0.42307210996901445,0.0,0.42307210996901445,0.0
10.760000000000263,open,3.038516706322275,0.44210013927510927,0.0,0.44210013927510927,0.0,0.44210013927510927,0.0
10.78000000000027,open,3.0455480211920496,0.46084629628994433,0.0,0.46084629628994433,0.0,0.46084629628994433,0.0
10.800000000000276,open,3.057819300052256,0.47929101753665737,0.0,0.47929101753665737,0.0,0.47929101753665737,0.0
10.820000000000283,open,3.0709833028566864,0.4974112317943455,0.0,0.4974112317943455,0.0,0.4974112317943455,0.0
10.84000000000029,open,3.0861432412417757,0.5152163187046008,0.0,0.5152163187046008,0.0,0.5152163187046008,0.0
10.860000000000296,open,3.102265807159949,0.5326995371964359,0.0,0.5326995371964359,0.0,0.5326995371964359,0.0
10.880000000000303,open,3.1204466919137515,0.5498780968391507,0.0,0.5498780968391507,0.0,0.5498780968391507,0.0
10.90000000000031,open,3.141927735718691,0.5667504014097543,0.0,0.5667504014097543,0.0,0.5667504014097543,0.0
10.920000000000316,open,3.1615628386801125,0.5833133992530087,0.0,0.5833133992530087,0.0,0.5833133992530087,0.0
10.940000000000323,open,3.1857284860279975,0.5994454890505446,0.0,0.5994454890505446,0.0,0.5994454890505446,0.0
10.96000000000033,open,3.20967892407116,0.6153958298431141,0.0,0.6153958298431141,0.0,0.6153958298431141,0.0
10.980000000000336,open,3.2348892277000796,0.6310849044903089,0.0,0.6310849044903089,0.0,0.6310849044903089,0.0
11.000000000000343,open,3.260630323416274,0.6465153658986926,0.0,0.6465153658986926,0.0,0.6465153658986926,0.0
11.02000000000035,open,3.2876904587972713,0.6616630723009455,0.0,0.6616630723009455,0.0,0.6616630723009455,0.0
11.040000000000356,open,3.317293815181466,0.6764312962843835,0.0,0.6764312962843835,0.0,0.6764312962843835,0.0
11.060000000000363,open,3.3469398428391273,0.6910126477021089,0.0,0.6910126477021089,0.0,0.6910126477021089,0.0
11.08000000000037,open,3.376115099529362,0.7053572613884322,0.0,0.7053572613884322,0.0,0.7053572613884322,0.0
11.100000000000376,open,3.4074852109814064,0.7193697932735978,0.0,0.7193697932735978,0.0,0.7193697932735978,0.0
11.120000000000383,open,3.439861573050287,0.7331140892940944,0.0,0.7331140892940944,0.0,0.7331140892940944,0.0
11.14000000000039,open,3.473136792578449,0.7466780043057143,0.0,0.7466780043057143,0.0,0.7466780043057143,0.0
11.160000000000396,open,3.5071588268476375,0.7599676619895213,0.0,0.7599676619895213,0.0,0.7599676619895213,0.0
11.180000000000403,open,3.5412793699616363,0.7730155599538268,0.0,0.7730155599538268,0.0,0.7730155599538268,0.0
11.20000000000041,open,3.5777321491413416,0.7858834347289515,0.0,0.7858834347289515,0.0,0.7858834347289515,0.0
11.220000000000416,open,3.61266230784791,0.7985539146759848,0.0,0.7985539146759848,0.0,0.7985539146759848,0.0
11.240000000000423,open,3.648990512344838,0.8109987402389919,0.0,0.8109987402389919,0.0,0.8109987402389919,0.0
11.26000000000043,open,3.6853713534109382,0.8232333229201986,0.0,0.8232333229201986,0.0,0.8232333229201986,0.0
11.280000000000436,open,3.721840344801647,0.8352313896027429,0.0,0.8352313896027429,0.0,0.8352313896027429,0.0
11.300000000000443,open,3.7613468433641004,0.8470185332013633,0.0,0.8470185332013633,0.0,0.8470185332013633,0.0
11.32000000000045,open,3.799738620250386,0.8586157340839053,0.0,0.8586157340839053,0.0,0.8586157340839053,0.0
11.340000000000456,open,3.8392857769022073,0.8699847792355668,0.0,0.8699847792355668,0.0,0.8699847792355668,0.0
11.360000000000463,open,3.878168952731016,0.8811462851329931,0.0,0.8811462851329931,0.0,0.8811462851329931,0.0
11.38000000000047,open,3.9197505619721924,0.8921100517924803,0.0,0.8921100517924803,0.0,0.8921100517924803,0.0
11.400000000000476,open,3.960685017524248,0.9028854589531923,0.0,0.9028854589531923,0.0,0.9028854589531923,0.0
11.420000000000483,open,4.003197076750352,0.9134723105000345,0.0,0.9134723105000345,0.0,0.9134723105000345,0.0
11.44000000000049,open,4.047058826797219,0.9238800804244912,0.0,0.9238800804244912,0.0,0.9238800804244912,0.0
11.460000000000496,open,4.089659102974969,0.9341259347007951,0.0,0.9341259347007951,0.0,0.9341259347007951,0.0
11.480000000000503,open,4.133334947426041,0.9441710775753939,0.0,0.9441710775753939,0.0,0.9441710775753939,0.0
11.50000000000051,open,4.176580862693234,0.9540412164056905,0.0,0.9540412164056905,0.0,0.9540412164056905,0.0
11.520000000000516,open,4.22322669640269,0.9637476551299465,0.0,0.9637476551299465,0.0,0.9637476551299465,0.0
11.540000000000523,open,4.268356515670317,0.9732855301759008,0.0,0.9732855301759008,0.0,0.9732855301759008,0.0
11.56000000000053,open,4.313999591975171,0.9826788514764374,0.0,0.9826788514764374,0.0,0.9826788514764374,0.0
11.580000000000537,open,4.360566393051715,0.9918778472084229,0.0,0.9918778472084229,0.0,0.9918778472084229,0.0
11.600000000000543,open,4.40687797631631,1.000917635212475,0.0,1.000917635212475,0.0,1.000917635212475,0.0
11.62000000000055,open,4.454826292978682,1.0098215116389901,0.0,1.0098215116389901,0.0,1.0098215116389901,0.0
11.640000000000557,open,4.501984927599814,1.0185498810097062,0.0,1.0185498810097062,0.0,1.0185498810097062,0.0
11.660000000000563,open,4.549717082905921,1.0271209983828407,0.0,1.0271209983828407,0.0,1.0271209983828407,0.0
11.68000000000057,open,4.597808810351933,1.0355406040554043,0.0,1.0355406040554043,0.0,1.0355406040554043,0.0
11.700000000000577,open,4.646981451806434,1.0438121832843186,0.0,1.0438121832843186,0.0,1.0438121832843186,0.0
11.720000000000583,open,4.697432537495358,1.0519394943916076,0.0,1.0519394943916076,0.0,1.0519394943916076,0.0
11.74000000000059,open,4.747373492012756,1.0599241045851224,0.0,1.0599241045851224,0.0,1.0599241045851224,0.0
11.760000000000597,open,4.79858900959103,1.0677699702790695,0.0,1.0677699702790695,0.0,1.0677699702790695,0.0
11.780000000000603,open,4.849945453342804,1.0754761500612853,0.0,1.0754761500612853,0.0,1.0754761500612853,0.0
11.80000000000061,open,4.904041274985833,1.0831163216818327,0.0,1.0831163216818327,0.0,1.0831163216818327,0.0
11.820000000000617,open,4.957452427097139,1.0906186690984006,0.0,1.0906186690984006,0.0,1.0906186690984006,0.0
11.840000000000623,open,5.009606057890606,1.0979470266484297,0.0,1.0979470266484297,0.0,1.0979470266484297,0.0
11.86000000000063,open,5.063791732410502,1.1051756428334631,0.0,1.1051756428334631,0.0,1.1051756428334631,0.0
11.880000000000637,open,5.118278571388907,1.112244706921681,0.0,1.112244706921681,0.0,1.112244706921681,0.0
11.900000000000643,open,5.1723958796352365,1.1191812705444166,0.0,1.1191812705444166,0.0,1.1191812705444166,0.0
11.92000000000065,open,5.228070420485837,1.1259928883126291,0.0,1.1259928883126291,0.0,1.1259928883126291,0.0
11.940000000000657,open,5.285400497343663,1.1326833340479017,0.0,1.1326833340479017,0.0,1.1326833340479017,0.0
11.960000000000663,open,5.342493347842982,1.1393373062220338,0.0,1.1393373062220338,0.0,1.1393373062220338,0.0
11.98000000000067,open,5.3995114637628765,1.1458224312862306,0.0,1.1458224312862306,0.0,1.1458224312862306,0.0
12.000000000000677,open,5.458344100608362,1.152173109532607,0.0,1.152173109532607,0.0,1.152173109532607,0.0
12.020000000000683,open,5.519775324961769,1.1585082194583904,0.0,1.1585082194583904,0.0,1.1585082194583904,0.0
12.04000000000069,open,5.578947843307979,1.1647586997749508,0.0,1.1647586997749508,0.0,1.1647586997749508,0.0
12.060000000000697,open,5.639723624449108,1.1708990142133562,0.0,1.1708990142133562,0.0,1.1708990142133562,0.0
12.080000000000704,open,5.699941994489217,1.1768460407128924,0.0,1.1768460407128924,0.0,1.1768460407128924,0.0
12.10000000000071,open,5.763770183963819,1.1827568169136513,0.0,1.1827568169136513,0.0,1.1827568169136513,0.0
12.120000000000717,open,5.826020378229081,1.1885990779405309,0.0,1.1885990779405309,0.0,1.1885990779405309,0.0
12.140000000000724,open,5.8900004192255695,1.1943236463894893,0.0,1.1943236463894893,0.0,1.1943236463894893,0.0
12.16000000000073,open,5.952185983119584,1.1998726020375767,0.0,1.1998726020375767,0.0,1.1998726020375767,0.0
12.180000000000737,open,6.015644721667878,1.2052988368261557,0.0,1.2052988368261557,0.0,1.2052988368261557,0.0
12.200000000000744,open,6.082207598640811,1.210698378326146,0.0,1.210698378326146,0.0,1.210698378326146,0.0
12.22000000000075,open,6.149769166117325,1.2160574060533924,0.0,1.2160574060533924,0.0,1.2160574060533924,0.0
12.240000000000757,open,6.2159756631153416,1.2213429995233138,0.0,1.2213429995233138,0.0,1.2213429995233138,0.0
12.260000000000764,open,6.2829157924680095,1.2264361423214887,0.0,1.2264361423214887,0.0,1.2264361423214887,0.0
12.28000000000077,open,6.351288005374889,1.2314867055945269,0.0,1.2314867055945269,0.0,1.2314867055945269,0.0
12.300000000000777,open,6.418980719283134,1.2363894142744911,0.0,1.2363894142744911,0.0,1.2363894142744911,0.0
12.320000000000784,open,6.487394276278913,1.2411902173674834,0.0,1.2411902173674834,0.0,1.2411902173674834,0.0
12.34000000000079,open,6.556347580685288,1.2459021502172467,0.0,1.2459021502172467,0.0,1.2459021502172467,0.0
12.360000000000797,open,6.626017350275082,1.2505325529016984,0.0,1.2505325529016984,0.0,1.2505325529016984,0.0
12.380000000000804,open,6.698201393937326,1.255165230203873,0.0,1.255165230203873,0.0,1.255165230203873,0.0
12.40000000000081,open,6.769825622364441,1.25966187668863,0.0,1.25966187668863,0.0,1.25966187668863,0.0
12.420000000000817,open,6.841994017252245,1.2640626279603484,0.0,1.2640626279603484,0.0,1.2640626279603484,0.0
12.440000000000824,open,6.916482171137195,1.2684751729942323,0.0,1.2684751729942323,0.0,1.2684751729942323,0.0
12.46000000000083,open,6.993246421464956,1.2728650606270338,0.0,1.2728650606270338,0.0,1.2728650606270338,0.0
12.480000000000837,open,7.070282963035566,1.2772241422171553,0.0,1.2772241422171553,0.0,1.2772241422171553,0.0
12.500000000000844,open,7.148442704776418,1.2815248498334224,0.0,1.2815248498334224,0.0,1.2815248498334224,0.0
12.52000000000085,open,7.22693663474366,1.2857698404054663,0.0,1.2857698404054663,0.0,1.2857698404054663,0.0
12.540000000000857,open,7.306563049216758,1.2899203363708711,0.0,1.2899203363708711,0.0,1.2899203363708711,0.0
12.560000000000864,open,7.384078025818015,1.2938836214644687,0.0,1.2938836214644687,0.0,1.2938836214644687,0.0
12.58000000000087,open,7.461730377171331,1.297735266506616,0.0,1.297735266506616,0.0,1.297735266506616,0.0
12.600000000000877,open,7.543720293869141,1.3016521924749662,0.0,1.3016521924749662,0.0,1.3016521924749662,0.0
12.620000000000884,open,7.628991717185262,1.3057204156157354,0.0,1.3057204156157354,0.0,1.3057204156157354,0.0
12.64000000000089,open,7.714937103001129,1.3097962361078186,0.0,1.3097962361078186,0.0,1.3097962361078186,0.0
12.660000000000897,open,7.800058189792414,1.3136855828449387,0.0,1.3136855828449387,0.0,1.3136855828449387,0.0
12.680000000000904,open,7.8856862731634205,1.3174695012709043,0.0,1.3174695012709043,0.0,1.3174695012709043,0.0
12.70000000000091,open,7.998574010189415,1.3231734144803315,0.0,1.3231734144803315,0.0,1.3231734144803315,0.0
12.720000000000917,open,8.198839072831422,1.3316273276615718,0.0,1.3316273276615718,0.0,1.3316273276615718,0.0
12.740000000000924,open,8.55955230845979,1.3421428751911721,0.0,1.3421428751911721,0.0,1.3421428751911721,0.0
12.76000000000093,open,9.147745548656077,1.3540080659991232,0.0,1.3540080659991232,0.0,1.3540080659991232,0.0
12.780000000000937,open,8.858005121141119,1.3670364688640175,0.0,1.3670364688640175,0.0,1.3670364688640175,0.0
12.800000000000944,open,8.762056807011772,1.3823164063329,0.0,1.3823164063329,0.0,1.3823164063329,0.0
12.82000000000095,open,8.792312974712962,1.3986320367717195,0.0,1.3986320367717195,0.0,1.3986320367717195,0.0
12.840000000000957,open,8.901456558936948,1.4154880925862703,0.0,1.4154880925862703,0.0,1.4154880925862703,0.0
12.860000000000964,open,9.057421781106807,1.432667156008053,0.0,1.432667156008053,0.0,1.432667156008053,0.0
12.88000000000097,open,9.239138136692155,1.450040144589738,0.0,1.450040144589738,0.0,1.450040144589738,0.0
12.900000000000977,open,9.43287298745224,1.4675212242109454,0.0,1.4675212242109454,0.0,1.4675212242109454,0.0
12.920000000000984,open,9.629233904020499,1.4850455775534797,0.0,1.4850455775534797,0.0,1.4850455775534797,0.0
12.94000000000099,open,9.822958206561635,1.5025619337904037,0.0,1.5025619337904037,0.0,1.5025619337904037,0.0
