t_capture_s,n_markers_valid,pose_valid,pos_err_mm,rot_err_deg,true_yaw_deg,est_yaw_deg
17.179166666666013,3,True,0.1807995815589324,0.14513777887782453,-2.696108721466009,-2.7025842767234862
17.18333333333268,3,True,0.15670175621716753,0.02491579454639075,-2.698465822949174,-2.6965430075449373
17.187499999999346,3,True,0.05593781876720964,0.03294737893040919,-2.7010330323257876,-2.6985009388516175
17.191666666666013,3,True,0.09443032726096566,0.07050516829326642,-2.7035926520225706,-2.68427066427462
17.19583333333268,3,True,0.04611486598155803,0.027049408064147584,-2.7058658802775106,-2.7142632814429106
17.199999999999346,3,True,0.19460710105863283,0.016322478255013022,-2.708112843263461,-2.7030624634918365
17.204166666666012,3,True,0.13574642868447992,0.049917754400278666,-2.711673713075602,-2.701564289426763
17.20833333333268,3,True,0.13354017210411578,0.04216781452316625,-2.7142657324072856,-2.7074866348069837
17.212499999999345,3,True,0.09330335518412416,0.05591837656587705,-2.71659863676887,-2.7057886427155284
17.21666666666601,3,True,0.02718298442576396,0.04733437276605775,-2.7188131169781142,-2.720008431838344
17.220833333332678,3,True,0.0634144199898649,0.01880762648749261,-2.7210190658044198,-2.7356710943703644
17.224999999999344,3,True,0.0326284546420887,0.02034122736760431,-2.723416823061725,-2.7349949709761785
17.22916666666601,3,True,0.11131898381694047,0.03228542497059414,-2.725969756012864,-2.71647499657231
17.233333333332677,3,True,0.2302049938312911,0.0868182418319839,-2.728263311263798,-2.713727129711064
17.237499999999343,3,True,0.08974152915643455,0.04342314418799311,-2.7304383349458274,-2.733785434485203
17.24166666666601,3,True,0.05589549321640188,0.027816998692787625,-2.7326049336197595,-2.713729267389044
17.245833333332676,3,True,0.08605138625647234,0.02355590631824815,-2.7349638805168017,-2.715007255787642
17.249999999999343,3,True,0.06149256605475663,0.036604443022694784,-2.737478501169381,-2.73790422141316
17.25416666666601,3,True,0.05007952327530086,0.012768008678303792,-2.740983156304125,-2.739611620832015
17.258333333332676,3,True,0.11877238219455473,0.0694570456889272,-2.743313852715101,-2.766042067597242
17.262499999999342,3,True,0.14417323487163322,0.050300850669708054,-2.745710792262782,-2.7523556670901392
17.26666666666601,3,True,0.15866106900778376,0.028565702241843842,-2.747896287987136,-2.753674411422083
17.270833333332675,3,True,0.055905328635729175,0.0453795571123702,-2.749998288958467,-2.7327246702272525
17.27499999999934,3,True,0.17851243754023008,0.03629006355704988,-2.7521219530205427,-2.7622262271634614
17.279166666666008,3,True,0.043752701913400235,0.03282047114623435,-2.7542743907753655,-2.749360607363862
17.283333333332674,3,True,0.0674788844809068,0.015663329278683295,-2.7565201495653193,-2.7621102812714127
17.28749999999934,3,True,0.13086240028146762,0.06482248789638649,-2.7589844477526895,-2.771496071665435
17.291666666666007,3,True,0.18363554358984147,0.031206400317213088,-2.7611938020996787,-2.74812861338665
17.295833333332673,3,True,0.018013910989589755,0.025875140968010572,-2.7632877939642477,-2.770532252982996
17.29999999999934,3,True,0.17924046117869488,0.042385518401219846,-2.765377303824173,-2.769271686199355
17.304166666666006,3,True,0.09264020531975158,0.043394099129501734,-2.768717402130289,-2.766134154276044
17.308333333332673,3,True,0.07075773551900251,0.053263073773418795,-2.77116440136497,-2.777781281453477
17.31249999999934,3,True,0.08008819497672755,0.05311185510137012,-2.7733423704153837,-2.771782256802136
17.316666666666006,3,True,0.15410087713587164,0.04133063405208277,-2.7753946219130574,-2.7970464348130353
17.320833333332672,3,True,0.09195170946733924,0.03553530268549808,-2.777433575216047,-2.756750097813404
17.32499999999934,3,True,0.25220404436292304,0.07786690805626077,-2.7796623430378875,-2.789355091282698
17.329166666666005,3,True,0.09260413378652232,0.02729137994187166,-2.782044725943341,-2.806138035419277
17.33333333333267,3,True,0.17118983564995255,0.020323019299545452,-2.784162785080108,-2.781898881412644
17.337499999999338,3,True,0.23528927494858728,0.05429710099140617,-2.7861592757447853,-2.7793368355311707
17.341666666666004,3,True,0.2362210178367666,0.05765713298183696,-2.788145943342174,-2.789238802942553
17.34583333333267,3,True,0.13605295403622084,0.05623368409462906,-2.7903258772712123,-2.792815417810018
17.349999999999337,3,True,0.10102221390935567,0.025143852752768578,-2.792662385122913,-2.7856527898271035
17.354166666666003,3,True,0.11463356114778822,0.07139226342375578,-2.795896660029954,-2.79356755736118
17.35833333333267,3,True,0.03102612173289274,0.0656558135386822,-2.798046603503647,-2.813600133571547
17.362499999999336,3,True,0.0762050978897613,0.01049885283060684,-2.8002631465072167,-2.805711885831945
17.366666666666003,3,True,0.02990933700492906,0.02725197794413491,-2.8023667383993227,-2.811856952658434
17.37083333333267,3,True,0.10324793081650792,0.019650230657547004,-2.8045194068043418,-2.8225912768043115
17.374999999999336,3,True,0.11439968546429366,0.046767700087307434,-2.806493439788284,-2.7799513992026847
17.379166666666002,4,True,0.17380224568573238,0.061919068195401196,-2.8084554949902265,-2.8270756570966777
17.38333333333267,3,True,0.05253887614535496,0.02472822523483614,-2.810491854353763,-2.8125338259158035
17.387499999999335,3,True,0.10254728808236668,0.024654186802311986,-2.8127410062314215,-2.800441143477616
17.391666666666,3,True,0.07222780812065721,0.06453302299848578,-2.8147395591295536,-2.7986039582258604
17.395833333332668,3,True,0.036188710608000184,0.016819652102376285,-2.8166278119917885,-2.821179436510408
17.399999999999334,3,True,0.06678454891658415,0.033719356538075396,-2.8185165713986677,-2.8357178707093667
17.404166666666,3,True,0.14206707005683591,0.05671932111920746,-2.8215652711165435,-2.8239522147486507
17.408333333332667,3,True,0.03870603872320049,0.05098249240114361,-2.823824560401724,-2.8283423197446305
17.412499999999334,3,True,0.0868662053803485,0.06582844280026365,-2.8259018987974787,-2.8284721772664665
17.416666666666,3,True,0.28738918211519765,0.047906074447190396,-2.827969040626521,-2.8454214169739607
17.420833333332666,3,True,0.07741177753409495,0.022613964606371936,-2.830032495083601,-2.843087635012612
